Datetime,Open,High,Low,Close,Volume
2025-09-24 23:15:00+00:00,212.12,212.24,211.53,211.79,16677.719
2025-09-24 23:30:00+00:00,211.79,212.09,211.36,211.6,16603.256
2025-09-24 23:45:00+00:00,211.59,211.94,211.3,211.6,18706.004
2025-09-25 00:00:00+00:00,211.61,212.44,211.35,212.19,25099.734
2025-09-25 00:15:00+00:00,212.19,212.22,210.42,210.55,37990.776
2025-09-25 00:30:00+00:00,210.55,211.5,210.37,211.11,19154.014
2025-09-25 00:45:00+00:00,211.12,211.42,210.26,210.73,32711.317
2025-09-25 01:00:00+00:00,210.72,211.22,209.8,210.82,52707.284
2025-09-25 01:15:00+00:00,210.81,211.12,210.32,210.68,30980.101
2025-09-25 01:30:00+00:00,210.68,211.07,208.62,209.01,77582.131
2025-09-25 01:45:00+00:00,209.0,209.52,207.73,208.22,65860.676
2025-09-25 02:00:00+00:00,208.23,209.84,208.17,208.87,41140.47
2025-09-25 02:15:00+00:00,208.88,208.91,206.82,208.31,83520.415
2025-09-25 02:30:00+00:00,208.31,211.97,208.26,209.93,93715.039
2025-09-25 02:45:00+00:00,209.93,210.64,209.79,210.06,25368.753
2025-09-25 03:00:00+00:00,210.06,210.13,208.94,209.11,29001.137
2025-09-25 03:15:00+00:00,209.11,209.26,206.3,206.44,111381.065
2025-09-25 03:30:00+00:00,206.45,207.22,206.02,206.71,81726.493
2025-09-25 03:45:00+00:00,206.72,207.4,206.44,207.3,40986.326
2025-09-25 04:00:00+00:00,207.3,207.63,205.71,205.95,74827.127
2025-09-25 04:15:00+00:00,205.95,206.15,202.76,204.44,218926.292
2025-09-25 04:30:00+00:00,204.44,204.75,203.38,204.66,113924.902
2025-09-25 04:45:00+00:00,204.66,204.87,203.08,204.36,114468.628
2025-09-25 05:00:00+00:00,204.35,205.1,203.25,204.64,75538.988
2025-09-25 05:15:00+00:00,204.63,205.91,204.27,205.87,46878.675
2025-09-25 05:30:00+00:00,205.86,205.88,204.89,205.53,31909.304
2025-09-25 05:45:00+00:00,205.52,205.91,204.92,205.45,20981.348
2025-09-25 06:00:00+00:00,205.44,205.73,204.01,204.16,34126.687
2025-09-25 06:15:00+00:00,204.16,204.55,203.33,203.8,55810.009
2025-09-25 06:30:00+00:00,203.81,204.73,203.36,203.55,32090.271
2025-09-25 06:45:00+00:00,203.54,204.21,203.47,203.64,31833.126
2025-09-25 07:00:00+00:00,203.63,204.64,203.3,204.02,40145.903
2025-09-25 07:15:00+00:00,204.01,205.24,203.85,204.91,39097.314
2025-09-25 07:30:00+00:00,204.91,205.07,204.26,204.95,16392.688
2025-09-25 07:45:00+00:00,204.95,205.07,203.82,204.19,20451.263
2025-09-25 08:00:00+00:00,204.19,205.52,204.08,205.37,37073.826
2025-09-25 08:15:00+00:00,205.38,205.77,204.68,205.35,25175.797
2025-09-25 08:30:00+00:00,205.35,205.35,204.08,204.28,23514.468
2025-09-25 08:45:00+00:00,204.29,204.39,203.62,204.32,33299.702
2025-09-25 09:00:00+00:00,204.32,205.35,204.01,205.34,20767.552
2025-09-25 09:15:00+00:00,205.35,205.88,204.83,205.53,38698.064
2025-09-25 09:30:00+00:00,205.52,205.91,203.93,203.98,55865.338
2025-09-25 09:45:00+00:00,203.98,203.98,201.76,202.25,155001.201
2025-09-25 10:00:00+00:00,202.26,203.4,201.96,203.12,38952.736
2025-09-25 10:15:00+00:00,203.13,203.69,202.89,203.04,28960.309
2025-09-25 10:30:00+00:00,203.04,203.65,202.69,202.97,19202.902
2025-09-25 10:45:00+00:00,202.96,203.12,201.93,202.0,38932.589
2025-09-25 11:00:00+00:00,202.0,202.53,201.2,201.61,56589.498
2025-09-25 11:15:00+00:00,201.62,201.74,200.69,201.27,67034.777
2025-09-25 11:30:00+00:00,201.26,201.63,200.9,201.23,53616.016
2025-09-25 11:45:00+00:00,201.24,201.47,200.86,201.35,36489.202
2025-09-25 12:00:00+00:00,201.34,202.57,201.18,202.28,34180.171
2025-09-25 12:15:00+00:00,202.28,202.28,197.43,198.28,204887.989
2025-09-25 12:30:00+00:00,198.3,200.7,197.03,200.02,236428.307
2025-09-25 12:45:00+00:00,200.02,200.35,198.18,198.59,91009.932
2025-09-25 13:00:00+00:00,198.59,199.62,197.57,199.38,115400.419
2025-09-25 13:15:00+00:00,199.38,201.32,199.08,201.14,98695.605
2025-09-25 13:30:00+00:00,201.13,201.62,198.96,199.52,110508.305
2025-09-25 13:45:00+00:00,199.52,200.89,199.42,200.79,83148.709
2025-09-25 14:00:00+00:00,200.79,202.33,200.79,202.16,60447.279
2025-09-25 14:15:00+00:00,202.15,203.35,202.15,202.6,77021.948
2025-09-25 14:30:00+00:00,202.61,204.06,202.59,203.05,52501.764
2025-09-25 14:45:00+00:00,203.05,203.14,202.28,202.65,26509.141
2025-09-25 15:00:00+00:00,202.65,203.27,201.98,202.15,51714.662
2025-09-25 15:15:00+00:00,202.16,202.33,200.89,201.02,41724.416
2025-09-25 15:30:00+00:00,201.02,201.55,200.76,200.79,37021.384
2025-09-25 15:45:00+00:00,200.79,201.27,200.37,201.15,36979.866
2025-09-25 16:00:00+00:00,201.14,201.95,200.73,201.58,46349.585
2025-09-25 16:15:00+00:00,201.57,201.58,198.74,199.15,80743.058
2025-09-25 16:30:00+00:00,199.16,199.97,199.0,199.44,42613.943
2025-09-25 16:45:00+00:00,199.44,199.83,198.38,198.72,44382.857
2025-09-25 17:00:00+00:00,198.71,198.93,196.81,196.83,108486.859
2025-09-25 17:15:00+00:00,196.83,197.94,195.61,196.93,229807.039
2025-09-25 17:30:00+00:00,196.92,197.48,194.37,196.09,247860.897
2025-09-25 17:45:00+00:00,196.1,196.75,193.6,194.84,217877.445
2025-09-25 18:00:00+00:00,194.84,196.3,194.43,196.23,153855.041
2025-09-25 18:15:00+00:00,196.22,198.29,195.63,197.85,138432.254
2025-09-25 18:30:00+00:00,197.85,198.51,197.15,198.08,73702.609
2025-09-25 18:45:00+00:00,198.07,199.6,197.59,199.45,91491.314
2025-09-25 19:00:00+00:00,199.46,199.77,198.95,199.04,78221.734
2025-09-25 19:15:00+00:00,199.04,200.85,198.73,200.39,69749.397
2025-09-25 19:30:00+00:00,200.39,200.89,198.58,199.23,78507.547
2025-09-25 19:45:00+00:00,199.23,199.27,197.34,198.09,122452.799
2025-09-25 20:00:00+00:00,198.09,198.49,197.53,198.22,44416.639
2025-09-25 20:15:00+00:00,198.21,198.7,196.84,197.1,63156.775
2025-09-25 20:30:00+00:00,197.1,197.13,195.87,196.47,52341.722
2025-09-25 20:45:00+00:00,196.46,196.87,195.21,196.22,53431.276
2025-09-25 21:00:00+00:00,196.22,197.38,195.69,196.34,56376.593
2025-09-25 21:15:00+00:00,196.34,197.1,195.52,195.92,50513.762
2025-09-25 21:30:00+00:00,195.91,196.15,194.75,195.57,64488.054
2025-09-25 21:45:00+00:00,195.58,196.69,195.56,196.35,20862.754
2025-09-25 22:00:00+00:00,196.35,197.31,195.81,197.27,28808.8
2025-09-25 22:15:00+00:00,197.27,197.58,196.02,196.11,33907.779
2025-09-25 22:30:00+00:00,196.11,196.23,195.16,195.32,31970.706
2025-09-25 22:45:00+00:00,195.32,195.32,193.9,194.64,117045.429
2025-09-25 23:00:00+00:00,194.64,196.07,194.53,195.09,48158.515
2025-09-25 23:15:00+00:00,195.09,195.28,193.93,194.48,78686.659
2025-09-25 23:30:00+00:00,194.47,194.48,191.32,192.57,203180.229
2025-09-25 23:45:00+00:00,192.57,193.0,191.7,192.74,85695.091
2025-09-26 00:00:00+00:00,192.73,194.86,192.61,194.54,66220.892
2025-09-26 00:15:00+00:00,194.54,195.73,194.51,194.99,54877.683
2025-09-26 00:30:00+00:00,194.98,195.0,192.58,192.65,52446.688
2025-09-26 00:45:00+00:00,192.66,195.97,192.53,195.71,66323.106
2025-09-26 01:00:00+00:00,195.71,196.94,195.33,196.63,55442.651
2025-09-26 01:15:00+00:00,196.62,197.18,196.01,196.07,46064.034
2025-09-26 01:30:00+00:00,196.06,196.51,195.18,195.7,51697.28
2025-09-26 01:45:00+00:00,195.71,196.46,195.33,195.9,67045.205
2025-09-26 02:00:00+00:00,195.89,197.43,195.54,196.29,85309.045
2025-09-26 02:15:00+00:00,196.28,197.34,195.88,195.99,38099.672
2025-09-26 02:30:00+00:00,195.98,196.75,195.44,196.63,29401.797
2025-09-26 02:45:00+00:00,196.63,197.55,196.25,196.46,40987.723
2025-09-26 03:00:00+00:00,196.46,196.88,195.44,196.81,28634.001
2025-09-26 03:15:00+00:00,196.82,197.37,196.42,196.48,37292.166
2025-09-26 03:30:00+00:00,196.48,196.61,195.15,195.96,50474.772
2025-09-26 03:45:00+00:00,195.95,196.68,195.37,196.47,23519.035
2025-09-26 04:00:00+00:00,196.47,196.92,195.84,196.6,27891.056
2025-09-26 04:15:00+00:00,196.6,197.42,196.32,196.58,25072.566
2025-09-26 04:30:00+00:00,196.58,196.62,195.1,195.32,32048.679
2025-09-26 04:45:00+00:00,195.32,196.06,195.21,195.76,24429.542
2025-09-26 05:00:00+00:00,195.76,196.84,195.61,196.65,35479.31
2025-09-26 05:15:00+00:00,196.65,197.29,196.6,197.05,34942.879
2025-09-26 05:30:00+00:00,197.05,197.05,195.74,195.91,27207.867
2025-09-26 05:45:00+00:00,195.91,196.12,194.43,195.08,57819.673
2025-09-26 06:00:00+00:00,195.09,195.79,193.75,194.79,103620.723
2025-09-26 06:15:00+00:00,194.79,196.99,194.77,196.23,37952.037
2025-09-26 06:30:00+00:00,196.23,196.47,195.74,196.11,26932.305
2025-09-26 06:45:00+00:00,196.12,196.15,195.0,195.2,54931.712
2025-09-26 07:00:00+00:00,195.2,196.64,195.1,196.51,62979.645
2025-09-26 07:15:00+00:00,196.51,196.85,195.71,195.71,54468.745
2025-09-26 07:30:00+00:00,195.7,195.7,194.05,194.87,70321.778
2025-09-26 07:45:00+00:00,194.88,196.39,194.66,196.31,50315.08
2025-09-26 08:00:00+00:00,196.31,196.92,196.17,196.48,37172.81
2025-09-26 08:15:00+00:00,196.48,196.98,195.76,196.36,31896.039
2025-09-26 08:30:00+00:00,196.35,196.6,195.83,196.37,29044.766
2025-09-26 08:45:00+00:00,196.37,196.62,195.87,196.15,30335.357
2025-09-26 09:00:00+00:00,196.15,196.56,195.51,196.34,23154.942
2025-09-26 09:15:00+00:00,196.34,196.36,195.45,195.55,27733.778
2025-09-26 09:30:00+00:00,195.54,195.78,193.74,194.23,63914.113
2025-09-26 09:45:00+00:00,194.22,194.91,194.01,194.63,28467.71
2025-09-26 10:00:00+00:00,194.63,194.7,192.33,192.56,59834.881
2025-09-26 10:15:00+00:00,192.56,193.03,192.15,192.59,61589.833
2025-09-26 10:30:00+00:00,192.58,193.08,191.78,192.28,65283.009
2025-09-26 10:45:00+00:00,192.27,192.48,191.94,192.11,37662.956
2025-09-26 11:00:00+00:00,192.11,192.37,190.8,190.96,102698.192
2025-09-26 11:15:00+00:00,190.96,191.83,190.81,191.66,95344.288
2025-09-26 11:30:00+00:00,191.66,193.21,191.66,192.94,39782.957
2025-09-26 11:45:00+00:00,192.94,194.0,192.64,193.47,52918.643
2025-09-26 12:00:00+00:00,193.46,193.46,192.15,192.16,44700.601
2025-09-26 12:15:00+00:00,192.15,194.61,192.15,194.25,75219.095
2025-09-26 12:30:00+00:00,194.24,198.31,192.98,197.1,322337.571
2025-09-26 12:45:00+00:00,197.1,197.34,195.66,196.67,113671.049
2025-09-26 13:00:00+00:00,196.67,196.94,195.32,195.78,55993.051
2025-09-26 13:15:00+00:00,195.78,196.33,194.67,195.07,44512.475
2025-09-26 13:30:00+00:00,195.08,196.94,194.44,196.16,96206.533
2025-09-26 13:45:00+00:00,196.16,197.37,195.71,197.16,135172.403
2025-09-26 14:00:00+00:00,197.16,197.36,195.47,195.92,147613.903
2025-09-26 14:15:00+00:00,195.93,196.68,194.5,195.19,91648.766
2025-09-26 14:30:00+00:00,195.19,195.24,193.28,194.12,134009.992
2025-09-26 14:45:00+00:00,194.12,194.86,193.71,194.42,101083.351
2025-09-26 15:00:00+00:00,194.42,195.8,194.21,195.1,57053.476
2025-09-26 15:15:00+00:00,195.1,196.67,194.86,196.45,74418.039
2025-09-26 15:30:00+00:00,196.45,196.83,195.94,196.42,52167.906
2025-09-26 15:45:00+00:00,196.41,196.65,195.76,196.02,31786.596
2025-09-26 16:00:00+00:00,196.02,199.01,195.81,197.8,88978.051
2025-09-26 16:15:00+00:00,197.79,199.34,197.67,198.43,122693.738
2025-09-26 16:30:00+00:00,198.42,199.3,198.02,199.17,45540.957
2025-09-26 16:45:00+00:00,199.17,199.8,198.83,199.6,87527.236
2025-09-26 17:00:00+00:00,199.59,200.5,199.19,199.88,81560.132
2025-09-26 17:15:00+00:00,199.87,202.03,199.57,201.63,113046.395
2025-09-26 17:30:00+00:00,201.63,201.7,200.42,200.72,77350.465
2025-09-26 17:45:00+00:00,200.73,201.57,200.55,201.4,60680.946
2025-09-26 18:00:00+00:00,201.4,202.05,200.87,201.73,61269.867
2025-09-26 18:15:00+00:00,201.72,202.66,201.66,202.2,91911.235
2025-09-26 18:30:00+00:00,202.2,202.58,201.64,201.81,47521.017
2025-09-26 18:45:00+00:00,201.81,202.18,201.42,201.83,28833.88
2025-09-26 19:00:00+00:00,201.83,201.92,200.76,201.35,64940.755
2025-09-26 19:15:00+00:00,201.34,201.97,200.18,200.28,49815.643
2025-09-26 19:30:00+00:00,200.27,200.58,198.92,199.54,127488.375
2025-09-26 19:45:00+00:00,199.53,201.1,199.53,200.68,43286.233
2025-09-26 20:00:00+00:00,200.68,200.94,199.76,200.81,35346.563
2025-09-26 20:15:00+00:00,200.81,200.91,199.88,200.17,22482.617
2025-09-26 20:30:00+00:00,200.17,200.46,199.62,199.66,23633.248
2025-09-26 20:45:00+00:00,199.66,200.28,199.56,199.96,18988.597
2025-09-26 21:00:00+00:00,199.96,200.61,199.74,200.56,15779.052
2025-09-26 21:15:00+00:00,200.56,201.46,199.98,201.29,41664.629
2025-09-26 21:30:00+00:00,201.29,202.34,200.94,201.49,43188.862
2025-09-26 21:45:00+00:00,201.5,202.68,201.45,202.32,31585.342
2025-09-26 22:00:00+00:00,202.32,203.58,201.86,203.46,46742.99
2025-09-26 22:15:00+00:00,203.46,203.88,203.0,203.17,44977.91
2025-09-26 22:30:00+00:00,203.17,203.97,203.0,203.43,44924.872
2025-09-26 22:45:00+00:00,203.43,203.96,203.2,203.57,34494.923
2025-09-26 23:00:00+00:00,203.57,203.57,202.83,203.02,17963.692
2025-09-26 23:15:00+00:00,203.01,203.92,202.86,203.91,20635.748
2025-09-26 23:30:00+00:00,203.91,204.69,203.69,204.59,41617.692
2025-09-26 23:45:00+00:00,204.6,205.52,204.45,205.17,62052.784
2025-09-27 00:00:00+00:00,205.16,205.17,204.04,204.2,57972.126
2025-09-27 00:15:00+00:00,204.21,204.98,204.04,204.34,28532.967
2025-09-27 00:30:00+00:00,204.33,204.8,204.24,204.76,24842.71
2025-09-27 00:45:00+00:00,204.76,205.35,204.38,205.19,26876.504
2025-09-27 01:00:00+00:00,205.18,205.43,204.35,204.77,31816.184
2025-09-27 01:15:00+00:00,204.77,204.99,203.81,204.02,56426.633
2025-09-27 01:30:00+00:00,204.02,204.11,203.57,203.78,18390.138
2025-09-27 01:45:00+00:00,203.78,204.47,203.77,204.35,34301.181
2025-09-27 02:00:00+00:00,204.35,204.74,204.01,204.72,24442.211
2025-09-27 02:15:00+00:00,204.72,204.77,203.77,203.86,16046.453
2025-09-27 02:30:00+00:00,203.86,204.35,203.69,204.3,13590.251
2025-09-27 02:45:00+00:00,204.3,204.4,203.62,203.7,19147.58
2025-09-27 03:00:00+00:00,203.71,204.28,203.67,203.76,16216.685
2025-09-27 03:15:00+00:00,203.76,204.76,203.58,204.54,22785.062
2025-09-27 03:30:00+00:00,204.55,205.09,204.5,204.73,38220.748
2025-09-27 03:45:00+00:00,204.73,204.86,203.82,203.88,38710.597
2025-09-27 04:00:00+00:00,203.88,203.88,203.22,203.43,80059.371
2025-09-27 04:15:00+00:00,203.42,204.1,203.32,204.06,22516.169
2025-09-27 04:30:00+00:00,204.06,204.12,203.46,203.47,19647.514
2025-09-27 04:45:00+00:00,203.47,203.7,203.16,203.66,12718.982
2025-09-27 05:00:00+00:00,203.65,203.65,202.37,202.38,45351.153
2025-09-27 05:15:00+00:00,202.38,202.69,202.23,202.5,26535.499
2025-09-27 05:30:00+00:00,202.5,202.82,202.36,202.81,12892.306
2025-09-27 05:45:00+00:00,202.8,202.85,202.29,202.48,16073.328
2025-09-27 06:00:00+00:00,202.47,202.63,202.12,202.25,8114.532
2025-09-27 06:15:00+00:00,202.25,202.27,201.78,201.94,27534.264
2025-09-27 06:30:00+00:00,201.93,202.21,201.76,202.15,11507.17
2025-09-27 06:45:00+00:00,202.16,202.65,202.1,202.64,8817.513
2025-09-27 07:00:00+00:00,202.65,203.11,202.64,202.94,22429.866
2025-09-27 07:15:00+00:00,202.94,203.0,202.37,202.45,21766.544
2025-09-27 07:30:00+00:00,202.46,202.52,201.93,202.0,12597.44
2025-09-27 07:45:00+00:00,201.99,202.15,201.52,202.05,29047.702
2025-09-27 08:00:00+00:00,202.05,202.21,201.18,201.36,24229.323
2025-09-27 08:15:00+00:00,201.35,201.9,201.26,201.84,21316.215
2025-09-27 08:30:00+00:00,201.83,201.9,201.44,201.49,19242.26
2025-09-27 08:45:00+00:00,201.5,201.75,200.86,200.93,23092.772
2025-09-27 09:00:00+00:00,200.93,201.24,199.88,200.19,38728.102
2025-09-27 09:15:00+00:00,200.2,200.59,199.95,200.13,40883.38
2025-09-27 09:30:00+00:00,200.14,201.43,200.11,201.11,39611.661
2025-09-27 09:45:00+00:00,201.11,201.57,201.05,201.18,21162.768
2025-09-27 10:00:00+00:00,201.17,201.29,200.77,201.0,9179.062
2025-09-27 10:15:00+00:00,201.0,201.05,200.49,200.76,18259.048
2025-09-27 10:30:00+00:00,200.76,201.99,200.67,201.75,41524.025
2025-09-27 10:45:00+00:00,201.76,202.07,201.49,201.63,15270.867
2025-09-27 11:00:00+00:00,201.63,201.78,201.4,201.49,10070.816
2025-09-27 11:15:00+00:00,201.5,202.0,201.47,201.94,13307.662
2025-09-27 11:30:00+00:00,201.95,202.03,201.52,201.53,8109.528
2025-09-27 11:45:00+00:00,201.54,201.72,201.28,201.71,11461.267
2025-09-27 12:00:00+00:00,201.71,201.72,200.97,201.29,19890.167
2025-09-27 12:15:00+00:00,201.3,201.49,201.03,201.26,19841.262
2025-09-27 12:30:00+00:00,201.25,202.2,201.24,202.18,15911.537
2025-09-27 12:45:00+00:00,202.18,203.07,202.05,202.45,41725.947
2025-09-27 13:00:00+00:00,202.45,202.72,202.17,202.17,25707.485
2025-09-27 13:15:00+00:00,202.17,202.96,202.17,202.79,16437.391
2025-09-27 13:30:00+00:00,202.79,203.25,202.67,203.24,16756.926
2025-09-27 13:45:00+00:00,203.24,203.39,202.63,202.9,18149.586
2025-09-27 14:00:00+00:00,202.89,203.56,202.62,203.39,11055.523
2025-09-27 14:15:00+00:00,203.39,203.4,203.05,203.32,23230.741
2025-09-27 14:30:00+00:00,203.32,203.77,203.0,203.0,17127.529
2025-09-27 14:45:00+00:00,203.0,203.0,202.33,202.69,19431.401
2025-09-27 15:00:00+00:00,202.68,202.69,201.8,202.28,32128.756
2025-09-27 15:15:00+00:00,202.28,202.85,202.28,202.7,13576.444
2025-09-27 15:30:00+00:00,202.7,203.3,202.37,203.11,13060.43
2025-09-27 15:45:00+00:00,203.12,203.69,203.04,203.52,17601.84
2025-09-27 16:00:00+00:00,203.52,203.61,202.95,203.17,24428.047
2025-09-27 16:15:00+00:00,203.17,203.49,202.92,203.02,12334.224
2025-09-27 16:30:00+00:00,203.02,203.46,202.72,203.29,17347.648
2025-09-27 16:45:00+00:00,203.29,203.56,202.76,202.93,23733.404
2025-09-27 17:00:00+00:00,202.92,202.95,201.83,201.88,32768.803
2025-09-27 17:15:00+00:00,201.88,201.89,200.89,201.09,43840.04
2025-09-27 17:30:00+00:00,201.09,201.79,200.92,201.59,22363.879
2025-09-27 17:45:00+00:00,201.59,201.97,201.17,201.87,25373.606
2025-09-27 18:00:00+00:00,201.86,202.17,201.31,201.61,36442.486
2025-09-27 18:15:00+00:00,201.62,201.74,201.19,201.72,23294.93
2025-09-27 18:30:00+00:00,201.72,201.82,200.85,201.13,75346.321
2025-09-27 18:45:00+00:00,201.14,201.65,201.14,201.64,7006.779
2025-09-27 19:00:00+00:00,201.65,201.74,201.28,201.46,7050.554
2025-09-27 19:15:00+00:00,201.46,202.02,201.32,201.96,7140.049
2025-09-27 19:30:00+00:00,201.97,202.02,201.63,201.79,7268.101
2025-09-27 19:45:00+00:00,201.79,202.33,201.74,202.19,7271.702
2025-09-27 20:00:00+00:00,202.19,202.52,202.0,202.15,6820.013
2025-09-27 20:15:00+00:00,202.16,202.49,201.89,202.49,4507.88
2025-09-27 20:30:00+00:00,202.48,202.89,202.22,202.49,8378.49
2025-09-27 20:45:00+00:00,202.5,202.63,202.28,202.63,5273.032
2025-09-27 21:00:00+00:00,202.62,202.68,202.26,202.44,9446.617
2025-09-27 21:15:00+00:00,202.44,202.92,202.39,202.91,5437.704
2025-09-27 21:30:00+00:00,202.92,203.71,202.73,203.67,15633.673
2025-09-27 21:45:00+00:00,203.66,204.05,203.66,203.8,13286.087
2025-09-27 22:00:00+00:00,203.81,204.42,203.7,204.28,20688.294
2025-09-27 22:15:00+00:00,204.28,204.89,204.16,204.75,19724.671
2025-09-27 22:30:00+00:00,204.75,204.77,203.89,203.97,23414.389
2025-09-27 22:45:00+00:00,203.98,204.05,203.4,203.89,12685.123
2025-09-27 23:00:00+00:00,203.89,204.3,203.46,203.96,13684.026
2025-09-27 23:15:00+00:00,203.96,204.05,203.34,203.55,16718.259
2025-09-27 23:30:00+00:00,203.55,203.83,203.24,203.44,15347.252
2025-09-27 23:45:00+00:00,203.44,203.78,203.34,203.46,17868.228
2025-09-28 00:00:00+00:00,203.47,203.73,202.54,202.73,40248.234
2025-09-28 00:15:00+00:00,202.73,204.0,202.6,203.87,24420.794
2025-09-28 00:30:00+00:00,203.86,204.07,203.03,203.56,28646.429
2025-09-28 00:45:00+00:00,203.57,203.63,202.77,202.95,34663.07
2025-09-28 01:00:00+00:00,202.96,203.19,201.74,201.82,27728.014
2025-09-28 01:15:00+00:00,201.82,202.42,201.75,201.91,25072.422
2025-09-28 01:30:00+00:00,201.9,202.11,201.0,201.29,26953.356
2025-09-28 01:45:00+00:00,201.3,201.44,201.02,201.13,20092.291
2025-09-28 02:00:00+00:00,201.13,201.83,201.06,201.44,15356.449
2025-09-28 02:15:00+00:00,201.43,201.92,201.35,201.81,16575.585
2025-09-28 02:30:00+00:00,201.81,202.06,201.23,201.38,13661.3
2025-09-28 02:45:00+00:00,201.37,201.56,201.0,201.48,14226.521
2025-09-28 03:00:00+00:00,201.48,201.87,201.44,201.76,10362.086
2025-09-28 03:15:00+00:00,201.77,201.97,201.42,201.52,15873.362
2025-09-28 03:30:00+00:00,201.52,201.71,200.74,201.23,14908.694
2025-09-28 03:45:00+00:00,201.23,201.48,200.93,201.4,12504.229
2025-09-28 04:00:00+00:00,201.4,201.71,201.2,201.47,7185.684
2025-09-28 04:15:00+00:00,201.47,201.77,201.42,201.47,6652.523
2025-09-28 04:30:00+00:00,201.48,201.91,201.42,201.91,7686.155
2025-09-28 04:45:00+00:00,201.9,201.99,201.52,201.9,21395.56
2025-09-28 05:00:00+00:00,201.9,202.45,201.31,201.35,24901.665
2025-09-28 05:15:00+00:00,201.36,201.93,201.36,201.92,9054.919
2025-09-28 05:30:00+00:00,201.92,202.26,201.47,201.57,12374.568
2025-09-28 05:45:00+00:00,201.56,201.66,201.17,201.28,6204.253
2025-09-28 06:00:00+00:00,201.29,201.67,201.24,201.24,8255.817
2025-09-28 06:15:00+00:00,201.24,201.49,200.51,200.57,14330.834
2025-09-28 06:30:00+00:00,200.58,201.8,200.38,201.53,20623.899
2025-09-28 06:45:00+00:00,201.53,201.73,201.05,201.72,12343.028
2025-09-28 07:00:00+00:00,201.73,201.88,201.16,201.54,6309.235
2025-09-28 07:15:00+00:00,201.55,202.05,201.5,201.74,7026.957
2025-09-28 07:30:00+00:00,201.74,202.14,201.5,201.86,10287.757
2025-09-28 07:45:00+00:00,201.85,202.3,201.73,202.1,8047.279
2025-09-28 08:00:00+00:00,202.1,202.4,201.85,201.96,9761.911
2025-09-28 08:15:00+00:00,201.96,202.04,201.49,201.78,10464.244
2025-09-28 08:30:00+00:00,201.79,201.95,201.41,201.84,11471.872
2025-09-28 08:45:00+00:00,201.85,202.7,201.8,201.81,25347.461
2025-09-28 09:00:00+00:00,201.82,202.02,201.17,201.38,12266.25
2025-09-28 09:15:00+00:00,201.38,201.56,200.64,201.04,24919.504
2025-09-28 09:30:00+00:00,201.04,201.53,201.04,201.42,15413.452
2025-09-28 09:45:00+00:00,201.43,201.45,200.66,200.7,20958.985
2025-09-28 10:00:00+00:00,200.69,200.72,200.21,200.46,21053.109
2025-09-28 10:15:00+00:00,200.46,200.73,200.43,200.66,12326.849
2025-09-28 10:30:00+00:00,200.67,201.05,200.37,200.7,15841.945
2025-09-28 10:45:00+00:00,200.7,201.04,200.61,200.83,10204.403
2025-09-28 11:00:00+00:00,200.82,200.88,200.36,200.37,10246.564
2025-09-28 11:15:00+00:00,200.38,200.63,199.48,199.67,35756.735
2025-09-28 11:30:00+00:00,199.67,200.33,199.32,199.54,26283.871
2025-09-28 11:45:00+00:00,199.54,200.0,199.23,199.86,18023.997
2025-09-28 12:00:00+00:00,199.86,199.98,199.3,199.71,28236.399
2025-09-28 12:15:00+00:00,199.72,199.89,199.44,199.83,13238.881
2025-09-28 12:30:00+00:00,199.83,199.85,198.18,198.45,34408.211
2025-09-28 12:45:00+00:00,198.46,198.69,198.0,198.43,44995.131
